CodProvincia;CodMunicipio;CodigoPostal;Municipio;Provincia
31;67;31311;Carcastillo;Navarra
31;68;31520;Cascante;Navarra
31;69;31312;Cáseda;Navarra
31;69;31490;Cáseda;Navarra
31;70;31590;Castejón;Navarra
31;70;31590;Castejón;Navarra
31;71;31454;Castillonuevo;Navarra
31;72;31592;Cintruénigo;Navarra
31;73;31809;Ziordia;Navarra
31;74;31131;Cirauqui/Zirauki;Navarra
31;75;31174;Ciriza/Ziritza;Navarra
31;76;31174;Cizur;Navarra
31;76;31190;Cizur;Navarra
31;77;31591;Corella;Navarra
31;78;31530;Cortes;Navarra
31;79;31229;Desojo;Navarra
31;80;31263;Dicastillo;Navarra
31;81;31750;Donamaria;Navarra
31;82;31760;Etxalar;Navarra
31;83;31174;Echarri;Navarra
31;84;31820;Etxarri-Aranatz;Navarra
31;85;31174;Etxauri;Navarra
31;86;31192;Egüés;Navarra
31;86;31486;Egüés;Navarra
31;86;31620;Egüés;Navarra
31;86;31621;Egüés;Navarra
31;87;31744;Elgorriaga;Navarra
31;88;31470;Noáin (Valle de Elorz)/Noain (Elortzibar);Navarra
31;88;31119;Noáin (Valle de Elorz)/Noain (Elortzibar);Navarra
31;88;31110;Noáin (Valle de Elorz)/Noain (Elortzibar);Navarra
31;89;31153;Enériz/Eneritz;Navarra
31;90;31748;Eratsun;Navarra
31;91;31829;Ergoiena;Navarra
31;92;31638;Erro;Navarra
31;92;31639;Erro;Navarra
31;92;31694;Erro;Navarra
31;92;31695;Erro;Navarra
31;92;31696;Erro;Navarra
31;92;31697;Erro;Navarra
31;92;31699;Erro;Navarra
31;93;31690;Ezcároz/Ezkaroze;Navarra
31;94;31494;Eslava;Navarra
31;95;31453;Esparza de Salazar/Espartza Zaraitzu;Navarra
31;96;31228;Espronceda;Navarra
31;97;31200;Estella-Lizarra;Navarra
31;98;31630;Esteribar;Navarra
31;98;31638;Esteribar;Navarra
31;98;31639;Esteribar;Navarra
31;98;31698;Esteribar;Navarra
31;98;31699;Esteribar;Navarra
31;99;31281;Etayo;Navarra
31;100;31271;Eulate;Navarra
31;101;31194;Ezcabarte;Navarra
